stock_locate,tracking_number,timestamp,shares,cross_price,match_number,cross_type
884,1,0 days 09:30:00.354668981,0,0,95683,0
363,1,0 days 09:30:00.354755389,14,395700,95684,0
8528,2,0 days 09:30:00.354931985,11932,17800,95700,0
1698,1,0 days 09:30:00.355091858,0,0,95721,0
6720,3,0 days 09:30:00.355099744,7052,8000,95724,0
7280,1,0 days 09:30:00.355202245,0,0,95727,0
7893,1,0 days 09:30:00.355313753,0,0,95728,0
6651,4,0 days 09:30:00.355489653,11240,183000,95745,0
734,1,0 days 09:30:00.355633528,594,16700,95768,0
6217,1,0 days 09:30:00.355740218,0,0,95772,0
3420,1,0 days 09:30:00.355807332,0,0,95773,0
3410,1,0 days 09:30:00.355855397,0,0,95774,0
891,1,0 days 09:30:00.355995260,10514,49800,95787,0
7547,3,0 days 09:30:00.356146555,189,34300,95805,0
3799,1,0 days 09:30:00.356240259,0,0,95813,0
3334,1,0 days 09:30:00.356312743,0,0,95815,0
543,1,0 days 09:30:00.356339877,0,0,95816,0
1967,2,0 days 09:30:00.356460648,7199,146600,95830,0
8057,1,0 days 09:30:00.356548700,0,0,95833,0
8836,1,0 days 09:30:00.356643884,0,0,95845,0
5283,1,0 days 09:30:00.356803601,0,0,95853,0
1795,1,0 days 09:30:00.356891794,0,0,95866,0
8436,1,0 days 09:30:00.356985318,0,0,95867,0
7193,1,0 days 09:30:00.357035841,0,0,95868,0
2948,1,0 days 09:30:00.357218864,2,228400,95892,0
7860,1,0 days 09:30:00.357531743,24372,1359000,95986,0
2915,1,0 days 09:30:00.357859314,0,0,96005,0
8631,1,0 days 09:30:00.357934290,0,0,96006,0
4375,3,0 days 09:30:00.358087328,200,528700,96009,0
1224,1,0 days 09:30:00.358160050,0,0,96011,0
6621,1,0 days 09:30:00.358212210,0,0,96027,0
2483,1,0 days 09:30:00.358281926,0,0,96044,0
4397,1,0 days 09:30:00.358617774,0,0,96076,0
2878,1,0 days 09:30:00.358642213,0,0,96077,0
6846,1,0 days 09:30:00.358796961,0,0,96094,0
2907,1,0 days 09:30:00.358877544,0,0,96127,0
2910,1,0 days 09:30:00.358932879,0,0,96138,0
2548,1,0 days 09:30:00.359139607,290,2099200,96234,0
349,2,0 days 09:30:00.359348070,16866,2414000,96347,0
583,1,0 days 09:30:00.359654751,0,0,96363,0
6958,1,0 days 09:30:00.359703473,2084,342900,96364,0
1416,2,0 days 09:30:00.359838347,1000,19600,96369,0
2884,3,0 days 09:30:00.359971994,511,274500,96398,0
8621,1,0 days 09:30:00.360086319,0,0,96407,0
653,2,0 days 09:30:00.360269180,52016,3750,96413,0
5585,1,0 days 09:30:00.360377819,0,0,96416,0
6554,2,0 days 09:30:00.360435285,1117,741400,96418,0
3150,1,0 days 09:30:00.360466591,0,0,96438,0
8074,1,0 days 09:30:00.360558044,0,0,96453,0
6948,2,0 days 09:30:00.360692749,6709,14800,96455,0
5530,1,0 days 09:30:00.360853564,1422,1564100,96458,0
8242,1,0 days 09:30:00.360936070,0,0,96478,0
2258,1,0 days 09:30:00.360990851,0,0,96492,0
8814,1,0 days 09:30:00.361103559,0,0,96493,0
2704,3,0 days 09:30:00.361205188,2537,7400,96496,0
3383,1,0 days 09:30:00.361383192,0,0,96529,0
8770,2,0 days 09:30:00.361492367,718,74000,96531,0
7793,1,0 days 09:30:00.361662446,0,0,96564,0
6060,2,0 days 09:30:00.361779892,100,48400,96584,0
3528,1,0 days 09:30:00.361792637,0,0,96598,0
17,1,0 days 09:30:00.361956370,941,738600,96625,0
3982,2,0 days 09:30:00.362185592,2939,1230000,96672,0
2721,3,0 days 09:30:00.362234614,3767,271900,96679,0
7968,1,0 days 09:30:00.362359120,0,0,96710,0
6711,1,0 days 09:30:00.362564181,0,0,96713,0
8650,1,0 days 09:30:00.362650927,0,0,96727,0
396,2,0 days 09:30:00.362736105,414,1161100,96746,0
8333,1,0 days 09:30:00.362818609,0,0,96749,0
3498,1,0 days 09:30:00.362951903,10646,984700,96772,0
3416,1,0 days 09:30:00.363280682,0,0,96804,0
6797,1,0 days 09:30:00.363797624,0,0,96835,0
895,1,0 days 09:30:00.363821726,5005,53600,96836,0
6999,1,0 days 09:30:00.364277724,0,0,96917,0
1470,3,0 days 09:30:00.364333513,2512,16200,96930,0
3070,1,0 days 09:30:00.364576072,0,0,96986,0
1217,3,0 days 09:30:00.364683603,180,164500,97019,0
2951,1,0 days 09:30:00.364749550,0,0,97038,0
2259,1,0 days 09:30:00.364854948,0,0,97067,0
4722,1,0 days 09:30:00.364964856,0,0,97098,0
7131,1,0 days 09:30:00.365036989,7,302300,97112,0
4526,1,0 days 09:30:00.365051324,0,0,97125,0
1412,1,0 days 09:30:00.365135467,0,0,97146,0
97,1,0 days 09:30:00.365177792,0,0,97159,0
1900,1,0 days 09:30:00.365223213,0,0,97182,0
3364,3,0 days 09:30:00.365352169,1717,111000,97244,0
984,1,0 days 09:30:00.365369481,0,0,97253,0
6288,1,0 days 09:30:00.365459813,0,0,97278,0
2917,1,0 days 09:30:00.365536690,0,0,97303,0
7469,1,0 days 09:30:00.365599721,0,0,97314,0
499,1,0 days 09:30:00.365674324,0,0,97344,0
6001,1,0 days 09:30:00.365750127,0,0,97369,0
5717,1,0 days 09:30:00.365778635,0,0,97370,0
649,2,0 days 09:30:00.365841840,55,33800,97407,0
8832,1,0 days 09:30:00.365919267,0,0,97441,0
523,1,0 days 09:30:00.365984281,0,0,97457,0
6105,1,0 days 09:30:00.366073776,0,0,97480,0
1790,2,0 days 09:30:00.366190862,126,18300,97544,0
1117,1,0 days 09:30:00.366212987,0,0,97545,0
975,1,0 days 09:30:00.366344286,0,0,97594,0
2234,2,0 days 09:30:00.366440526,524,431300,97628,0
5234,2,0 days 09:30:00.366546703,3004,16600,97651,0
5525,1,0 days 09:30:00.366795249,0,0,97714,0
4463,4,0 days 09:30:00.366914110,20384,85000,97760,0
3121,1,0 days 09:30:00.366955635,0,0,97781,0
6936,2,0 days 09:30:00.367163878,171,32400,97788,0
3348,1,0 days 09:30:00.367305012,0,0,97821,0
8667,1,0 days 09:30:00.367412474,395,192500,97852,0
6446,1,0 days 09:30:00.367560420,1000,962200,97886,0
5027,1,0 days 09:30:00.367594650,0,0,97887,0
1114,1,0 days 09:30:00.367678685,0,0,97920,0
4595,1,0 days 09:30:00.367780809,968,73300,97950,0
2944,1,0 days 09:30:00.367871510,0,0,97972,0
6351,1,0 days 09:30:00.367976138,821,115400,97985,0
2314,1,0 days 09:30:00.368036281,0,0,98006,0
5528,1,0 days 09:30:00.368095092,0,0,98020,0
1087,2,0 days 09:30:00.368163718,39,13400,98022,0
1979,1,0 days 09:30:00.368259864,0,0,98042,0
3981,1,0 days 09:30:00.368323360,0,0,98056,0
8614,1,0 days 09:30:00.368386116,0,0,98057,0
1983,1,0 days 09:30:00.368464337,0,0,98072,0
8379,3,0 days 09:30:00.368620065,5412,9200,98095,0
8569,1,0 days 09:30:00.368755301,700,202400,98128,0
4548,1,0 days 09:30:00.368902352,0,0,98160,0
893,1,0 days 09:30:00.369008651,0,0,98175,0
4996,2,0 days 09:30:00.369052586,1,3500,98190,0
8432,1,0 days 09:30:00.369136721,0,0,98196,0
3733,3,0 days 09:30:00.369215671,1856,15700,98225,0
7264,1,0 days 09:30:00.369307028,136,237300,98245,0
1290,1,0 days 09:30:00.369433006,4301,215400,98265,0
5011,1,0 days 09:30:00.369602811,10476,848300,98298,0
7595,3,0 days 09:30:00.369698635,500,264700,98303,0
1770,1,0 days 09:30:00.369782510,0,0,98311,0
5040,1,0 days 09:30:00.369849064,0,0,98312,0
871,1,0 days 09:30:00.369902860,0,0,98313,0
3157,1,0 days 09:30:00.369966389,0,0,98314,0
4738,1,0 days 09:30:00.370023614,0,0,98315,0
8879,4,0 days 09:30:00.370089133,15917,665600,98319,0
8301,1,0 days 09:30:00.370159059,0,0,98352,0
8869,1,0 days 09:30:00.370660867,0,0,98355,0
3284,1,0 days 09:30:00.370902040,0,0,98356,0
192,1,0 days 09:30:00.371035945,0,0,98388,0
3441,3,0 days 09:30:00.371241448,14174,289000,98391,0
6909,1,0 days 09:30:00.371342261,0,0,98394,0
1119,3,0 days 09:30:00.371410709,1502,28500,98397,0
1893,1,0 days 09:30:00.371468145,0,0,98418,0
2877,1,0 days 09:30:00.371634018,0,0,98432,0
8286,1,0 days 09:30:00.371650643,0,0,98433,0
5246,3,0 days 09:30:00.371776457,3415,8680,98436,0
7420,3,0 days 09:30:00.372109591,88526,36000,98471,0
6560,1,0 days 09:30:00.372276983,0,0,98504,0
1999,1,0 days 09:30:00.372461455,6273,486600,98507,0
8701,1,0 days 09:30:00.372677704,16254,378200,98528,0
4974,3,0 days 09:30:00.372848591,8869,10100,98545,0
6386,1,0 days 09:30:00.372860454,0,0,98546,0
2873,1,0 days 09:30:00.373038541,3964,306000,98556,0
6130,1,0 days 09:30:00.373125052,0,0,98565,0
1153,1,0 days 09:30:00.373195555,0,0,98567,0
6079,1,0 days 09:30:00.373246847,0,0,98568,0
4657,1,0 days 09:30:00.373320311,0,0,98587,0
3239,1,0 days 09:30:00.373386072,0,0,98588,0
4531,1,0 days 09:30:00.373477209,2439,37100,98589,0
8678,1,0 days 09:30:00.373602130,303,254700,98599,0
7549,1,0 days 09:30:00.373658898,0,0,98608,0
4263,1,0 days 09:30:00.373726670,0,0,98609,0
630,1,0 days 09:30:00.373779737,0,0,98615,0
4258,2,0 days 09:30:00.373790834,310,790600,98617,0
878,1,0 days 09:30:00.374123421,300,132300,98643,0
2441,1,0 days 09:30:00.374308015,0,0,98668,0
1891,3,0 days 09:30:00.374452026,3679,60100,98684,0
6955,1,0 days 09:30:00.374520642,0,0,98694,0
361,1,0 days 09:30:00.374572873,0,0,98696,0
5652,1,0 days 09:30:00.374663852,0,0,98709,0
5541,1,0 days 09:30:00.374758247,0,0,98722,0
1321,2,0 days 09:30:00.374924472,223,314300,98730,0
8419,1,0 days 09:30:00.375036643,0,0,98741,0
4746,1,0 days 09:30:00.375089632,0,0,98748,0
7514,1,0 days 09:30:00.375229596,10048,187200,98762,0
5649,1,0 days 09:30:00.375387835,1377,279700,98770,0
7550,1,0 days 09:30:00.375475253,11995,344000,98774,0
7266,1,0 days 09:30:00.375544124,0,0,98793,0
1213,1,0 days 09:30:00.375786915,0,0,98803,0
1330,1,0 days 09:30:00.375984532,8792,43000,98810,0
7063,1,0 days 09:30:00.376102933,0,0,98813,0
6674,1,0 days 09:30:00.376230205,0,0,98814,0
1011,1,0 days 09:30:00.376363129,0,0,98839,0
5662,1,0 days 09:30:00.376388472,2977,246200,98840,0
1287,1,0 days 09:30:00.376563294,2050,648800,98849,0
2656,2,0 days 09:30:00.376703823,76,260600,98853,0
1265,1,0 days 09:30:00.376819176,0,0,98856,0
7567,1,0 days 09:30:00.376892896,238,110400,98865,0
7449,1,0 days 09:30:00.377011890,0,0,98884,0
2213,1,0 days 09:30:00.377078528,732,252500,98885,0
7499,1,0 days 09:30:00.377193107,799,870700,98888,0
2621,1,0 days 09:30:00.377330351,0,0,98897,0
5265,1,0 days 09:30:00.377423642,116,224500,98898,0
8732,1,0 days 09:30:00.377591930,0,0,98909,0
7854,1,0 days 09:30:00.377667543,0,0,98926,0
8539,1,0 days 09:30:00.377709139,0,0,98927,0
4608,1,0 days 09:30:00.377764990,0,0,98928,0
610,2,0 days 09:30:00.377851221,762,136100,98935,0
3563,1,0 days 09:30:00.377870136,4534,275000,98938,0
5065,1,0 days 09:30:00.377919367,0,0,98941,0
3853,1,0 days 09:30:00.378021354,0,0,98943,0
4625,1,0 days 09:30:00.378249055,100,196800,98968,0
7953,1,0 days 09:30:00.378370533,0,0,98975,0
2113,1,0 days 09:30:00.378537896,0,0,98977,0
2151,2,0 days 09:30:00.378627278,1435,156100,98987,0
4852,2,0 days 09:30:00.378659932,1271,71200,98990,0
4216,1,0 days 09:30:00.378749781,918,340400,99010,0
3980,1,0 days 09:30:00.378886417,1556,12600,99019,0
6076,1,0 days 09:30:00.379015297,1119,645200,99031,0
1935,1,0 days 09:30:00.379126961,0,0,99036,0
2205,1,0 days 09:30:00.379171247,2,1298300,99037,0
2310,1,0 days 09:30:00.379292014,580,78000,99061,0
8100,1,0 days 09:30:00.379382547,0,0,99064,0
3808,1,0 days 09:30:00.379517962,0,0,99072,0
6637,5,0 days 09:30:00.379646362,2197,60500,99079,0
8597,2,0 days 09:30:00.379723304,172,111600,99083,0
889,1,0 days 09:30:00.379796919,0,0,99096,0
548,1,0 days 09:30:00.379947469,2083,77400,99110,0
3028,1,0 days 09:30:00.380050722,0,0,99119,0
6869,3,0 days 09:30:00.380241669,1523,69700,99124,0
2805,1,0 days 09:30:00.380321717,0,0,99132,0
7278,1,0 days 09:30:00.380372465,0,0,99144,0
3414,1,0 days 09:30:00.380522498,0,0,99150,0
3112,1,0 days 09:30:00.380642117,131,196600,99152,0
2292,1,0 days 09:30:00.380711981,0,0,99161,0
2392,1,0 days 09:30:00.380772334,0,0,99162,0
2647,1,0 days 09:30:00.380822055,0,0,99165,0
950,1,0 days 09:30:00.380908890,0,0,99171,0
6267,1,0 days 09:30:00.380922250,0,0,99172,0
6467,1,0 days 09:30:00.381007180,9037,8390,99183,0
7494,1,0 days 09:30:00.381111487,3301,34900,99192,0
5202,1,0 days 09:30:00.381185829,0,0,99196,0
3726,1,0 days 09:30:00.381336300,2055,272100,99204,0
1563,3,0 days 09:30:00.381489110,2572,86500,99221,0
2286,1,0 days 09:30:00.381554486,0,0,99224,0
2859,2,0 days 09:30:00.381619968,1803,419800,99231,0
8591,2,0 days 09:30:00.381785522,3755,137000,99248,0
8601,1,0 days 09:30:00.381953210,0,0,99253,0
7233,1,0 days 09:30:00.382072381,0,0,99259,0
2194,1,0 days 09:30:00.382155432,0,0,99265,0
5403,3,0 days 09:30:00.382192819,1842,425000,99273,0
4901,2,0 days 09:30:00.382367192,4716,73900,99284,0
6661,1,0 days 09:30:00.382551884,4746,623100,99293,0
7503,1,0 days 09:30:00.382699375,0,0,99303,0
2149,2,0 days 09:30:00.382767291,4668,160800,99310,0
7834,1,0 days 09:30:00.382805460,0,0,99312,0
5613,1,0 days 09:30:00.382934351,0,0,99319,0
5196,1,0 days 09:30:00.383069838,0,0,99327,0
7755,1,0 days 09:30:00.383166763,171,125500,99334,0
237,1,0 days 09:30:00.383254440,0,0,99337,0
1231,1,0 days 09:30:00.383326748,29,160200,99338,0
6038,1,0 days 09:30:00.383405836,0,0,99343,0
4641,1,0 days 09:30:00.383438990,0,0,99349,0
353,1,0 days 09:30:00.383531217,0,0,99355,0
6199,4,0 days 09:30:00.383668843,3732,385000,99364,0
6907,1,0 days 09:30:00.383766485,0,0,99374,0
4229,1,0 days 09:30:00.383827621,0,0,99375,0
959,2,0 days 09:30:00.383905912,300,1700,99383,0
7390,1,0 days 09:30:00.383961283,0,0,99385,0
2374,1,0 days 09:30:00.383987466,0,0,99386,0
4029,1,0 days 09:30:00.384090821,0,0,99387,0
2429,1,0 days 09:30:00.384162279,0,0,99395,0
1549,1,0 days 09:30:00.384244507,0,0,99397,0
5698,1,0 days 09:30:00.384321480,0,0,99406,0
2637,1,0 days 09:30:00.384410737,0,0,99408,0
1855,1,0 days 09:30:00.384494192,0,0,99411,0
8353,1,0 days 09:30:00.384555991,0,0,99419,0
4471,1,0 days 09:30:00.384575171,0,0,99420,0
8154,1,0 days 09:30:00.384650844,0,0,99427,0
933,1,0 days 09:30:00.384713609,0,0,99428,0
8206,1,0 days 09:30:00.384751516,0,0,99429,0
7920,1,0 days 09:30:00.384826845,0,0,99432,0
2533,1,0 days 09:30:00.384907418,0,0,99439,0
2505,1,0 days 09:30:00.385060782,0,0,99450,0
5701,1,0 days 09:30:00.385065277,0,0,99451,0
5501,1,0 days 09:30:00.385198231,0,0,99468,0
3224,1,0 days 09:30:00.385281170,0,0,99471,0
2676,1,0 days 09:30:00.385365389,293,211300,99478,0
2384,1,0 days 09:30:00.385540278,0,0,99497,0
5922,2,0 days 09:30:00.385688725,16774,69500,99502,0
6490,1,0 days 09:30:00.385913023,0,0,99534,0
7502,1,0 days 09:30:00.385941674,0,0,99536,0
974,1,0 days 09:30:00.386178090,0,0,99537,0
7874,1,0 days 09:30:00.386374213,0,0,99552,0
6510,1,0 days 09:30:00.386457302,0,0,99565,0
6174,1,0 days 09:30:00.386516229,0,0,99570,0
4626,1,0 days 09:30:00.386620238,0,0,99571,0
7670,1,0 days 09:30:00.386669811,0,0,99572,0
3745,1,0 days 09:30:00.386709248,0,0,99573,0
7184,2,0 days 09:30:00.386801259,4117,84900,99584,0
3126,1,0 days 09:30:00.386923435,3976,606000,99608,0
1202,1,0 days 09:30:00.386961417,95,340100,99611,0
3183,1,0 days 09:30:00.387029423,17,71600,99624,0
4949,1,0 days 09:30:00.387155925,1028,804400,99628,0
6743,2,0 days 09:30:00.387237251,90,255300,99653,0
5898,2,0 days 09:30:00.387360310,2584,37200,99659,0
714,1,0 days 09:30:00.387461233,175,45600,99671,0
1336,1,0 days 09:30:00.387480498,0,0,99672,0
8046,2,0 days 09:30:00.387589464,1706,220800,99676,0
462,1,0 days 09:30:00.387646412,0,0,99700,0
5377,1,0 days 09:30:00.387773417,0,0,99703,0
7281,1,0 days 09:30:00.387859240,0,0,99713,0
2856,1,0 days 09:30:00.387973040,0,0,99714,0
5532,1,0 days 09:30:00.387977428,0,0,99715,0
495,1,0 days 09:30:00.388043699,0,0,99716,0
3216,1,0 days 09:30:00.388098133,0,0,99719,0
2473,1,0 days 09:30:00.388146858,0,0,99739,0
4935,1,0 days 09:30:00.388222093,0,0,99740,0
7318,2,0 days 09:30:00.388290458,107,259000,99751,0
2055,3,0 days 09:30:00.388417770,1835,6000,99756,0
337,1,0 days 09:30:00.388535600,0,0,99780,0
5026,1,0 days 09:30:00.388565918,0,0,99781,0
2443,1,0 days 09:30:00.388676553,0,0,99791,0
4761,1,0 days 09:30:00.388847915,0,0,99793,0
3525,1,0 days 09:30:00.388904102,0,0,99812,0
767,1,0 days 09:30:00.388971624,0,0,99816,0
5242,1,0 days 09:30:00.389047434,201,292000,99820,0
6411,1,0 days 09:30:00.389078993,0,0,99821,0
5381,1,0 days 09:30:00.389164689,0,0,99830,0
1590,1,0 days 09:30:00.389253293,0,0,99852,0
5657,1,0 days 09:30:00.389492404,0,0,99862,0
217,1,0 days 09:30:00.389541696,0,0,99890,0
7931,1,0 days 09:30:00.390084306,21740,877300,100041,0
3123,1,0 days 09:30:00.390632122,0,0,100059,0
5263,1,0 days 09:30:00.391154657,0,0,100090,0
3537,1,0 days 09:30:00.391403632,0,0,100091,0
4835,1,0 days 09:30:00.391528435,0,0,100093,0
6346,1,0 days 09:30:00.391559036,0,0,100121,0
4629,1,0 days 09:30:00.391626901,0,0,100125,0
8553,2,0 days 09:30:00.391658862,12967,1655000,100127,0
4663,1,0 days 09:30:00.391678183,0,0,100128,0
2666,1,0 days 09:30:00.392111642,0,0,100161,0
1351,1,0 days 09:30:00.392402388,0,0,100162,0
7114,1,0 days 09:30:00.392580136,0,0,100163,0
2521,1,0 days 09:30:00.392695375,0,0,100164,0
7088,1,0 days 09:30:00.392792324,0,0,100185,0
2455,1,0 days 09:30:00.392877834,0,0,100196,0
2245,1,0 days 09:30:00.392969501,0,0,100197,0
8682,1,0 days 09:30:00.393058518,0,0,100198,0
5165,1,0 days 09:30:00.393155312,0,0,100199,0
3268,1,0 days 09:30:00.393211886,0,0,100200,0
2946,1,0 days 09:30:00.393277041,0,0,100201,0
6233,1,0 days 09:30:00.393332108,0,0,100202,0
6752,1,0 days 09:30:00.393424454,0,0,100224,0
2204,1,0 days 09:30:00.393489535,0,0,100237,0
1936,1,0 days 09:30:00.393531893,0,0,100238,0
977,1,0 days 09:30:00.393611616,1072,873000,100239,0
4092,1,0 days 09:30:00.393720225,686,180200,100244,0
1806,1,0 days 09:30:00.393818380,0,0,100258,0
7395,1,0 days 09:30:00.393918659,0,0,100278,0
7212,1,0 days 09:30:00.394024119,0,0,100280,0
1909,1,0 days 09:30:00.394088599,0,0,100281,0
2081,3,0 days 09:30:00.394169490,257,125000,100284,0
6881,1,0 days 09:30:00.394222886,0,0,100286,0
921,3,0 days 09:30:00.394352288,28916,22000,100320,0
2350,1,0 days 09:30:00.394427255,0,0,100323,0
3107,1,0 days 09:30:00.394659580,0,0,100353,0
5506,5,0 days 09:30:00.394957526,3638,251800,100370,0
8753,1,0 days 09:30:00.395177534,0,0,100403,0
3286,1,0 days 09:30:00.395343752,0,0,100426,0
3221,1,0 days 09:30:00.395367849,100,254900,100427,0
2954,1,0 days 09:30:00.395446941,0,0,100438,0
8721,1,0 days 09:30:00.395556970,0,0,100462,0
7681,1,0 days 09:30:00.395624344,0,0,100471,0
2908,1,0 days 09:30:00.395692787,0,0,100495,0
8772,1,0 days 09:30:00.395746848,0,0,100496,0
8639,1,0 days 09:30:00.395847285,20,28400,100528,0
314,1,0 days 09:30:00.396026220,4034,427500,100561,0
594,2,0 days 09:30:00.396190955,1945,283300,100595,0
5081,1,0 days 09:30:00.396312387,0,0,100610,0
2375,1,0 days 09:30:00.396457386,0,0,100629,0
5932,1,0 days 09:30:00.396547602,0,0,100642,0
4142,2,0 days 09:30:00.396644535,13625,882700,100662,0
2182,1,0 days 09:30:00.396647246,0,0,100663,0
8369,2,0 days 09:30:00.396890912,398,80900,100698,0
1937,2,0 days 09:30:00.397188447,3255,639400,100732,0
8292,6,0 days 09:30:00.397522727,82025,13600,100771,0
6316,1,0 days 09:30:00.397629333,0,0,100774,0
5142,1,0 days 09:30:00.397704117,0,0,100775,0
4483,1,0 days 09:30:00.397860539,0,0,100806,0
6701,1,0 days 09:30:00.397996626,0,0,100807,0
6594,1,0 days 09:30:00.398127665,2041,53900,100808,0
8257,1,0 days 09:30:00.398278349,0,0,100841,0
3662,1,0 days 09:30:00.398391101,0,0,100842,0
7321,1,0 days 09:30:00.398520214,0,0,100849,0
1826,1,0 days 09:30:00.398584893,318,216000,100875,0
7891,4,0 days 09:30:00.398650178,3354,5115,100881,0
654,1,0 days 09:30:00.398813639,1918,168600,100903,0
295,2,0 days 09:30:00.399057988,6414,204100,100920,0
8193,1,0 days 09:30:00.399207805,0,0,100942,0
507,1,0 days 09:30:00.399340425,0,0,100954,0
3143,1,0 days 09:30:00.399359187,0,0,100955,0
980,2,0 days 09:30:00.399448033,356,209600,100957,0
632,1,0 days 09:30:00.399571932,359,140300,100976,0
5,1,0 days 09:30:00.399666184,0,0,100985,0
3478,1,0 days 09:30:00.399736616,0,0,100996,0
5481,1,0 days 09:30:00.399882652,13455,227900,100998,0
4918,1,0 days 09:30:00.399983738,0,0,101017,0
7811,1,0 days 09:30:00.400086964,0,0,101031,0
1684,1,0 days 09:30:00.400094526,0,0,101033,0
2538,1,0 days 09:30:00.400203397,477,97200,101034,0
8550,2,0 days 09:30:00.400274439,1200,256800,101038,0
4546,1,0 days 09:30:00.400345977,0,0,101046,0
8107,1,0 days 09:30:00.400435083,0,0,101064,0
1386,1,0 days 09:30:00.400557125,0,0,101073,0
6229,1,0 days 09:30:00.400666362,0,0,101074,0
3552,1,0 days 09:30:00.400729579,0,0,101095,0
1445,1,0 days 09:30:00.401019760,278,779100,101131,0
8644,1,0 days 09:30:00.401232678,0,0,101164,0
6032,1,0 days 09:30:00.401257755,0,0,101173,0
1338,1,0 days 09:30:00.401361203,0,0,101196,0
445,1,0 days 09:30:00.401600606,0,0,101247,0
1451,1,0 days 09:30:00.401681879,0,0,101278,0
6263,1,0 days 09:30:00.401739323,0,0,101283,0
5420,1,0 days 09:30:00.401836604,0,0,101314,0
6933,1,0 days 09:30:00.402009369,6980,228600,101371,0
1182,1,0 days 09:30:00.402093005,0,0,101404,0
7947,1,0 days 09:30:00.402170766,997,346900,101406,0
2317,1,0 days 09:30:00.402203835,0,0,101409,0
5442,1,0 days 09:30:00.402277368,0,0,101433,0
5366,1,0 days 09:30:00.402326176,0,0,101442,0
1241,1,0 days 09:30:00.402382317,0,0,101444,0
442,1,0 days 09:30:00.402522488,1,143100,101471,0
214,1,0 days 09:30:00.402643464,0,0,101488,0
2970,1,0 days 09:30:00.402655132,0,0,101489,0
2201,1,0 days 09:30:00.402886127,14850,1055800,101542,0
5631,1,0 days 09:30:00.403056390,0,0,101564,0
7873,1,0 days 09:30:00.403092507,0,0,101567,0
158,1,0 days 09:30:00.403307638,0,0,101598,0
6029,1,0 days 09:30:00.403524775,0,0,101629,0
962,1,0 days 09:30:00.403546037,0,0,101631,0
415,2,0 days 09:30:00.403760163,4403,2585200,101659,0
2059,1,0 days 09:30:00.403889854,0,0,101687,0
7509,1,0 days 09:30:00.403989280,1976,158000,101688,0
5779,1,0 days 09:30:00.404159403,730,158200,101721,0
1894,1,0 days 09:30:00.404254576,0,0,101727,0
2180,1,0 days 09:30:00.404286962,0,0,101728,0
6952,1,0 days 09:30:00.404350846,0,0,101759,0
2183,1,0 days 09:30:00.404460797,0,0,101762,0
8109,1,0 days 09:30:00.404561154,0,0,101793,0
3474,1,0 days 09:30:00.404701511,0,0,101804,0
8264,1,0 days 09:30:00.404837541,437,268000,101834,0
6747,1,0 days 09:30:00.404975639,13503,238200,101858,0
2595,1,0 days 09:30:00.404985088,0,0,101859,0
4665,1,0 days 09:30:00.405179744,0,0,101892,0
2708,1,0 days 09:30:00.405331350,0,0,101893,0
6739,2,0 days 09:30:00.405430447,203,257000,101919,0
2518,1,0 days 09:30:00.405503176,0,0,101928,0
5880,1,0 days 09:30:00.405535825,0,0,101930,0
11,1,0 days 09:30:00.405631295,1762,497000,101951,0
2848,1,0 days 09:30:00.405754703,7,218900,101965,0
6149,1,0 days 09:30:00.405868138,0,0,101978,0
1478,1,0 days 09:30:00.405976964,0,0,101991,0
6366,1,0 days 09:30:00.406045610,0,0,102001,0
6262,1,0 days 09:30:00.406073249,0,0,102002,0
